complaint_id,precinct,borough,offense_level,offense_type,occurred_at,hour,is_night,population,source
MOCK-000790,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-01-31T21:39:54,21,1,200000,MOCK_NYPD_V1
MOCK-000791,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-02-02T20:32:38,20,1,200000,MOCK_NYPD_V1
MOCK-000792,61,BROOKLYN,FELONY,ROBBERY,2026-02-04T08:35:37,8,0,200000,MOCK_NYPD_V1
MOCK-000793,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-02-05T16:54:18,16,0,200000,MOCK_NYPD_V1
MOCK-000794,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-02-06T17:36:49,17,0,200000,MOCK_NYPD_V1
MOCK-000795,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-02-06T17:49:40,17,0,200000,MOCK_NYPD_V1
MOCK-000796,61,BROOKLYN,FELONY,ROBBERY,2026-02-08T04:23:42,4,1,200000,MOCK_NYPD_V1
MOCK-000797,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-02-08T19:18:57,19,0,200000,MOCK_NYPD_V1
MOCK-000798,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-02-09T19:05:55,19,0,200000,MOCK_NYPD_V1
MOCK-000799,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-02-12T12:03:39,12,0,200000,MOCK_NYPD_V1
MOCK-000800,61,BROOKLYN,FELONY,GRAND LARCENY,2026-02-12T20:48:46,20,1,200000,MOCK_NYPD_V1
MOCK-000801,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-02-13T01:44:28,1,1,200000,MOCK_NYPD_V1
MOCK-000802,61,BROOKLYN,FELONY,ROBBERY,2026-02-13T17:09:20,17,0,200000,MOCK_NYPD_V1
MOCK-000803,61,BROOKLYN,FELONY,GRAND LARCENY,2026-02-15T14:45:12,14,0,200000,MOCK_NYPD_V1
MOCK-000804,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-02-15T16:01:59,16,0,200000,MOCK_NYPD_V1
MOCK-000805,61,BROOKLYN,FELONY,BURGLARY,2026-02-15T19:12:27,19,0,200000,MOCK_NYPD_V1
MOCK-000806,61,BROOKLYN,FELONY,ROBBERY,2026-02-15T21:21:13,21,1,200000,MOCK_NYPD_V1
MOCK-000807,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-02-16T01:40:29,1,1,200000,MOCK_NYPD_V1
MOCK-000808,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-02-16T02:40:06,2,1,200000,MOCK_NYPD_V1
MOCK-000809,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-02-16T03:00:36,3,1,200000,MOCK_NYPD_V1
MOCK-000810,61,BROOKLYN,FELONY,ROBBERY,2026-02-16T16:41:25,16,0,200000,MOCK_NYPD_V1
MOCK-000811,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-02-17T09:28:11,9,0,200000,MOCK_NYPD_V1
MOCK-000812,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-02-18T21:29:11,21,1,200000,MOCK_NYPD_V1
MOCK-000813,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-02-22T00:03:01,0,1,200000,MOCK_NYPD_V1
MOCK-000814,61,BROOKLYN,FELONY,BURGLARY,2026-02-22T19:49:42,19,0,200000,MOCK_NYPD_V1
MOCK-000815,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-02-23T20:50:00,20,1,200000,MOCK_NYPD_V1
MOCK-000816,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-02-27T00:11:41,0,1,200000,MOCK_NYPD_V1
MOCK-000817,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-02-27T00:18:13,0,1,200000,MOCK_NYPD_V1
MOCK-000818,61,BROOKLYN,FELONY,BURGLARY,2026-02-27T05:06:46,5,1,200000,MOCK_NYPD_V1
MOCK-000819,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-02-27T13:51:28,13,0,200000,MOCK_NYPD_V1
MOCK-000820,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-02-28T10:09:24,10,0,200000,MOCK_NYPD_V1
MOCK-000821,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-02-28T14:04:18,14,0,200000,MOCK_NYPD_V1
MOCK-000822,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-02-28T20:36:47,20,1,200000,MOCK_NYPD_V1
MOCK-000823,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-03-01T01:34:57,1,1,200000,MOCK_NYPD_V1
MOCK-000824,61,BROOKLYN,FELONY,BURGLARY,2026-03-01T12:40:50,12,0,200000,MOCK_NYPD_V1
MOCK-000825,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-03-02T04:12:44,4,1,200000,MOCK_NYPD_V1
MOCK-000826,61,BROOKLYN,FELONY,ROBBERY,2026-03-02T09:18:41,9,0,200000,MOCK_NYPD_V1
MOCK-000827,61,BROOKLYN,FELONY,BURGLARY,2026-03-02T19:53:48,19,0,200000,MOCK_NYPD_V1
MOCK-000828,61,BROOKLYN,FELONY,BURGLARY,2026-03-02T21:13:22,21,1,200000,MOCK_NYPD_V1
MOCK-000829,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-03-03T16:49:19,16,0,200000,MOCK_NYPD_V1
MOCK-000830,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-03-04T01:13:09,1,1,200000,MOCK_NYPD_V1
MOCK-000831,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-03-04T03:24:16,3,1,200000,MOCK_NYPD_V1
MOCK-000832,61,BROOKLYN,FELONY,BURGLARY,2026-03-04T06:38:49,6,0,200000,MOCK_NYPD_V1
MOCK-000833,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-03-04T09:35:37,9,0,200000,MOCK_NYPD_V1
MOCK-000834,61,BROOKLYN,FELONY,ROBBERY,2026-03-04T22:01:23,22,1,200000,MOCK_NYPD_V1
MOCK-000835,61,BROOKLYN,FELONY,GRAND LARCENY,2026-03-05T09:28:11,9,0,200000,MOCK_NYPD_V1
MOCK-000836,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-03-05T17:42:53,17,0,200000,MOCK_NYPD_V1
MOCK-000837,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-03-05T20:23:23,20,1,200000,MOCK_NYPD_V1
MOCK-000838,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-03-06T14:05:34,14,0,200000,MOCK_NYPD_V1
MOCK-000839,61,BROOKLYN,FELONY,GRAND LARCENY,2026-03-06T17:40:51,17,0,200000,MOCK_NYPD_V1
MOCK-000840,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-03-06T22:39:42,22,1,200000,MOCK_NYPD_V1
MOCK-000841,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-03-07T11:01:11,11,0,200000,MOCK_NYPD_V1
MOCK-000842,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-03-15T05:40:12,5,1,200000,MOCK_NYPD_V1
MOCK-000843,61,BROOKLYN,FELONY,ROBBERY,2026-03-15T06:30:42,6,0,200000,MOCK_NYPD_V1
MOCK-000844,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-03-15T07:00:28,7,0,200000,MOCK_NYPD_V1
MOCK-000845,61,BROOKLYN,FELONY,BURGLARY,2026-03-16T11:25:33,11,0,200000,MOCK_NYPD_V1
MOCK-000846,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-03-16T20:24:44,20,1,200000,MOCK_NYPD_V1
MOCK-000847,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-03-17T16:57:43,16,0,200000,MOCK_NYPD_V1
MOCK-000848,61,BROOKLYN,FELONY,GRAND LARCENY,2026-03-17T22:04:28,22,1,200000,MOCK_NYPD_V1
MOCK-000849,61,BROOKLYN,FELONY,BURGLARY,2026-03-18T11:45:37,11,0,200000,MOCK_NYPD_V1
MOCK-000850,61,BROOKLYN,FELONY,ROBBERY,2026-03-19T06:52:00,6,0,200000,MOCK_NYPD_V1
MOCK-000851,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-03-19T19:23:15,19,0,200000,MOCK_NYPD_V1
MOCK-000852,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-03-20T22:39:57,22,1,200000,MOCK_NYPD_V1
MOCK-000853,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-03-22T11:24:34,11,0,200000,MOCK_NYPD_V1
MOCK-000854,61,BROOKLYN,FELONY,BURGLARY,2026-03-22T14:22:42,14,0,200000,MOCK_NYPD_V1
MOCK-000855,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-03-22T19:02:21,19,0,200000,MOCK_NYPD_V1
MOCK-000856,61,BROOKLYN,FELONY,ROBBERY,2026-03-23T17:57:43,17,0,200000,MOCK_NYPD_V1
MOCK-000857,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-03-24T07:59:47,7,0,200000,MOCK_NYPD_V1
MOCK-000858,61,BROOKLYN,FELONY,GRAND LARCENY,2026-03-25T01:54:29,1,1,200000,MOCK_NYPD_V1
MOCK-000859,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-03-25T09:36:46,9,0,200000,MOCK_NYPD_V1
MOCK-000860,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-03-25T12:43:33,12,0,200000,MOCK_NYPD_V1
MOCK-000861,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-03-25T15:14:36,15,0,200000,MOCK_NYPD_V1
MOCK-000862,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-03-25T22:31:40,22,1,200000,MOCK_NYPD_V1
MOCK-000863,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-03-26T00:46:37,0,1,200000,MOCK_NYPD_V1
MOCK-000864,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-03-26T22:18:22,22,1,200000,MOCK_NYPD_V1
MOCK-000865,61,BROOKLYN,FELONY,BURGLARY,2026-03-27T08:17:45,8,0,200000,MOCK_NYPD_V1
MOCK-000866,61,BROOKLYN,FELONY,BURGLARY,2026-03-28T00:15:03,0,1,200000,MOCK_NYPD_V1
MOCK-000867,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-03-28T01:51:18,1,1,200000,MOCK_NYPD_V1
MOCK-000868,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-03-28T03:49:53,3,1,200000,MOCK_NYPD_V1
MOCK-000869,61,BROOKLYN,FELONY,GRAND LARCENY,2026-03-28T15:21:54,15,0,200000,MOCK_NYPD_V1
MOCK-000870,61,BROOKLYN,FELONY,ROBBERY,2026-03-29T04:48:20,4,1,200000,MOCK_NYPD_V1
MOCK-000871,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-03-29T11:31:10,11,0,200000,MOCK_NYPD_V1
MOCK-000872,61,BROOKLYN,FELONY,GRAND LARCENY,2026-03-29T14:01:45,14,0,200000,MOCK_NYPD_V1
MOCK-000873,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-03-30T02:26:10,2,1,200000,MOCK_NYPD_V1
MOCK-000874,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-03-31T23:17:58,23,1,200000,MOCK_NYPD_V1
MOCK-000875,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-04-01T03:52:19,3,1,200000,MOCK_NYPD_V1
MOCK-000876,61,BROOKLYN,FELONY,ROBBERY,2026-04-02T13:47:10,13,0,200000,MOCK_NYPD_V1
MOCK-000877,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-04-03T05:01:40,5,1,200000,MOCK_NYPD_V1
MOCK-000878,61,BROOKLYN,FELONY,GRAND LARCENY,2026-04-03T07:54:28,7,0,200000,MOCK_NYPD_V1
MOCK-000879,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-04-03T16:54:24,16,0,200000,MOCK_NYPD_V1
MOCK-000880,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-04-03T18:45:10,18,0,200000,MOCK_NYPD_V1
MOCK-000881,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-04-04T16:56:33,16,0,200000,MOCK_NYPD_V1
MOCK-000882,61,BROOKLYN,FELONY,GRAND LARCENY,2026-04-05T01:06:39,1,1,200000,MOCK_NYPD_V1
MOCK-000883,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-04-05T18:22:14,18,0,200000,MOCK_NYPD_V1
MOCK-000884,61,BROOKLYN,FELONY,GRAND LARCENY,2026-04-06T00:07:34,0,1,200000,MOCK_NYPD_V1
MOCK-000885,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-04-06T14:00:18,14,0,200000,MOCK_NYPD_V1
MOCK-000886,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-04-07T19:30:19,19,0,200000,MOCK_NYPD_V1
MOCK-000887,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-04-07T19:49:20,19,0,200000,MOCK_NYPD_V1
MOCK-000888,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-04-09T02:55:09,2,1,200000,MOCK_NYPD_V1
MOCK-000889,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-04-09T08:18:53,8,0,200000,MOCK_NYPD_V1
MOCK-000890,61,BROOKLYN,FELONY,GRAND LARCENY,2026-04-10T04:16:27,4,1,200000,MOCK_NYPD_V1
MOCK-000891,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-04-12T08:31:04,8,0,200000,MOCK_NYPD_V1
MOCK-000892,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-04-13T21:37:10,21,1,200000,MOCK_NYPD_V1
MOCK-000893,61,BROOKLYN,FELONY,ROBBERY,2026-04-14T03:30:24,3,1,200000,MOCK_NYPD_V1
MOCK-000894,61,BROOKLYN,FELONY,ROBBERY,2026-04-14T05:41:41,5,1,200000,MOCK_NYPD_V1
MOCK-000895,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-04-16T06:48:32,6,0,200000,MOCK_NYPD_V1
MOCK-000896,61,BROOKLYN,FELONY,BURGLARY,2026-04-17T06:21:33,6,0,200000,MOCK_NYPD_V1
MOCK-000897,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-04-17T10:38:23,10,0,200000,MOCK_NYPD_V1
MOCK-000898,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-04-17T11:49:56,11,0,200000,MOCK_NYPD_V1
MOCK-000899,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-04-17T13:45:07,13,0,200000,MOCK_NYPD_V1
MOCK-000900,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-04-17T21:31:49,21,1,200000,MOCK_NYPD_V1
MOCK-000901,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-04-18T16:02:20,16,0,200000,MOCK_NYPD_V1
MOCK-000902,61,BROOKLYN,FELONY,GRAND LARCENY,2026-04-18T23:43:52,23,1,200000,MOCK_NYPD_V1
MOCK-000903,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-04-19T13:03:05,13,0,200000,MOCK_NYPD_V1
MOCK-000904,61,BROOKLYN,FELONY,ROBBERY,2026-04-19T16:52:17,16,0,200000,MOCK_NYPD_V1
MOCK-000905,61,BROOKLYN,FELONY,BURGLARY,2026-04-21T03:42:30,3,1,200000,MOCK_NYPD_V1
MOCK-000906,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-04-22T12:46:54,12,0,200000,MOCK_NYPD_V1
MOCK-000907,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-04-22T13:24:44,13,0,200000,MOCK_NYPD_V1
MOCK-000908,61,BROOKLYN,FELONY,GRAND LARCENY,2026-04-26T10:16:15,10,0,200000,MOCK_NYPD_V1
MOCK-000909,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-04-26T14:29:06,14,0,200000,MOCK_NYPD_V1
MOCK-000910,61,BROOKLYN,FELONY,GRAND LARCENY,2026-04-26T20:24:11,20,1,200000,MOCK_NYPD_V1
MOCK-000911,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-04-29T02:39:32,2,1,200000,MOCK_NYPD_V1
MOCK-000912,61,BROOKLYN,FELONY,GRAND LARCENY,2026-04-29T03:38:26,3,1,200000,MOCK_NYPD_V1
MOCK-000913,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-04-30T16:57:46,16,0,200000,MOCK_NYPD_V1
MOCK-000914,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-05-01T11:19:18,11,0,200000,MOCK_NYPD_V1
MOCK-000915,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-05-03T13:49:42,13,0,200000,MOCK_NYPD_V1
MOCK-000916,61,BROOKLYN,FELONY,GRAND LARCENY,2026-05-04T01:29:34,1,1,200000,MOCK_NYPD_V1
MOCK-000917,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-05-04T16:46:11,16,0,200000,MOCK_NYPD_V1
MOCK-000918,61,BROOKLYN,FELONY,ROBBERY,2026-05-04T23:48:39,23,1,200000,MOCK_NYPD_V1
MOCK-000919,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-05-05T12:04:45,12,0,200000,MOCK_NYPD_V1
MOCK-000920,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-05-05T16:16:55,16,0,200000,MOCK_NYPD_V1
MOCK-000921,61,BROOKLYN,FELONY,BURGLARY,2026-05-06T06:13:25,6,0,200000,MOCK_NYPD_V1
MOCK-000922,61,BROOKLYN,FELONY,ROBBERY,2026-05-07T08:32:59,8,0,200000,MOCK_NYPD_V1
MOCK-000923,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-05-08T00:35:53,0,1,200000,MOCK_NYPD_V1
MOCK-000924,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-05-08T20:24:24,20,1,200000,MOCK_NYPD_V1
MOCK-000925,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-05-09T20:25:19,20,1,200000,MOCK_NYPD_V1
MOCK-000926,61,BROOKLYN,FELONY,ROBBERY,2026-05-11T03:00:11,3,1,200000,MOCK_NYPD_V1
MOCK-000927,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-05-11T08:40:21,8,0,200000,MOCK_NYPD_V1
MOCK-000928,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-05-14T05:45:15,5,1,200000,MOCK_NYPD_V1
MOCK-000929,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-05-14T12:35:03,12,0,200000,MOCK_NYPD_V1
MOCK-000930,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-05-15T22:20:43,22,1,200000,MOCK_NYPD_V1
MOCK-000931,61,BROOKLYN,FELONY,GRAND LARCENY,2026-05-16T00:23:45,0,1,200000,MOCK_NYPD_V1
MOCK-000932,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-05-20T02:30:49,2,1,200000,MOCK_NYPD_V1
MOCK-000933,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-05-20T15:04:44,15,0,200000,MOCK_NYPD_V1
MOCK-000934,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-05-20T18:05:40,18,0,200000,MOCK_NYPD_V1
MOCK-000935,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-05-21T06:13:35,6,0,200000,MOCK_NYPD_V1
MOCK-000936,61,BROOKLYN,FELONY,BURGLARY,2026-05-22T09:34:53,9,0,200000,MOCK_NYPD_V1
MOCK-000937,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-05-22T20:57:42,20,1,200000,MOCK_NYPD_V1
MOCK-000938,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-05-22T21:04:30,21,1,200000,MOCK_NYPD_V1
MOCK-000939,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-05-23T23:35:24,23,1,200000,MOCK_NYPD_V1
MOCK-000940,61,BROOKLYN,FELONY,BURGLARY,2026-05-24T16:32:53,16,0,200000,MOCK_NYPD_V1
MOCK-000941,61,BROOKLYN,FELONY,BURGLARY,2026-05-24T17:14:15,17,0,200000,MOCK_NYPD_V1
MOCK-000942,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-05-25T13:32:45,13,0,200000,MOCK_NYPD_V1
MOCK-000943,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-05-25T16:38:49,16,0,200000,MOCK_NYPD_V1
MOCK-000944,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-05-25T19:45:00,19,0,200000,MOCK_NYPD_V1
MOCK-000945,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-05-27T06:39:17,6,0,200000,MOCK_NYPD_V1
MOCK-000946,61,BROOKLYN,FELONY,ROBBERY,2026-05-28T02:36:56,2,1,200000,MOCK_NYPD_V1
MOCK-000947,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-05-28T17:15:23,17,0,200000,MOCK_NYPD_V1
MOCK-000948,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-05-29T21:56:14,21,1,200000,MOCK_NYPD_V1
MOCK-000949,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-05-29T22:08:15,22,1,200000,MOCK_NYPD_V1
MOCK-000950,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-05-30T11:46:37,11,0,200000,MOCK_NYPD_V1
MOCK-000951,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-05-30T19:36:25,19,0,200000,MOCK_NYPD_V1
MOCK-000952,61,BROOKLYN,FELONY,GRAND LARCENY,2026-06-01T04:53:48,4,1,200000,MOCK_NYPD_V1
MOCK-000953,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-06-02T06:57:29,6,0,200000,MOCK_NYPD_V1
MOCK-000954,61,BROOKLYN,FELONY,ROBBERY,2026-06-02T23:03:36,23,1,200000,MOCK_NYPD_V1
MOCK-000955,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-06-03T06:28:04,6,0,200000,MOCK_NYPD_V1
MOCK-000956,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-06-04T09:34:30,9,0,200000,MOCK_NYPD_V1
MOCK-000957,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-06-04T11:31:06,11,0,200000,MOCK_NYPD_V1
MOCK-000958,61,BROOKLYN,FELONY,GRAND LARCENY,2026-06-04T17:10:29,17,0,200000,MOCK_NYPD_V1
MOCK-000959,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-06-04T21:59:45,21,1,200000,MOCK_NYPD_V1
MOCK-000960,61,BROOKLYN,FELONY,GRAND LARCENY,2026-06-05T04:05:29,4,1,200000,MOCK_NYPD_V1
MOCK-000961,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-06-05T06:53:30,6,0,200000,MOCK_NYPD_V1
MOCK-000962,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-06-05T21:06:16,21,1,200000,MOCK_NYPD_V1
MOCK-000963,61,BROOKLYN,FELONY,GRAND LARCENY,2026-06-06T05:42:28,5,1,200000,MOCK_NYPD_V1
MOCK-000964,61,BROOKLYN,FELONY,ROBBERY,2026-06-07T05:43:51,5,1,200000,MOCK_NYPD_V1
MOCK-000965,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-07T22:10:39,22,1,200000,MOCK_NYPD_V1
MOCK-000966,61,BROOKLYN,FELONY,ROBBERY,2026-06-08T22:09:38,22,1,200000,MOCK_NYPD_V1
MOCK-000967,61,BROOKLYN,FELONY,ROBBERY,2026-06-11T18:25:10,18,0,200000,MOCK_NYPD_V1
MOCK-000968,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-06-12T22:17:56,22,1,200000,MOCK_NYPD_V1
MOCK-000969,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-06-13T08:27:57,8,0,200000,MOCK_NYPD_V1
MOCK-000970,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-13T08:36:05,8,0,200000,MOCK_NYPD_V1
MOCK-000971,61,BROOKLYN,MISDEMEANOR,CRIMINAL MISCHIEF,2026-06-14T13:18:54,13,0,200000,MOCK_NYPD_V1
MOCK-000972,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-06-14T20:27:54,20,1,200000,MOCK_NYPD_V1
MOCK-000973,61,BROOKLYN,FELONY,GRAND LARCENY,2026-06-15T06:45:37,6,0,200000,MOCK_NYPD_V1
MOCK-000974,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-06-15T09:28:48,9,0,200000,MOCK_NYPD_V1
MOCK-000975,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-06-17T15:44:05,15,0,200000,MOCK_NYPD_V1
MOCK-000976,61,BROOKLYN,FELONY,ROBBERY,2026-06-18T21:03:20,21,1,200000,MOCK_NYPD_V1
MOCK-000977,61,BROOKLYN,FELONY,FELONY ASSAULT,2026-06-19T20:14:21,20,1,200000,MOCK_NYPD_V1
MOCK-000978,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-06-21T06:19:34,6,0,200000,MOCK_NYPD_V1
MOCK-000979,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-23T11:45:00,11,0,200000,MOCK_NYPD_V1
MOCK-000980,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-23T16:08:55,16,0,200000,MOCK_NYPD_V1
MOCK-000981,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-24T14:42:28,14,0,200000,MOCK_NYPD_V1
MOCK-000982,61,BROOKLYN,FELONY,ROBBERY,2026-06-24T19:32:46,19,0,200000,MOCK_NYPD_V1
MOCK-000983,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-06-25T08:42:53,8,0,200000,MOCK_NYPD_V1
MOCK-000984,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-06-26T00:21:32,0,1,200000,MOCK_NYPD_V1
MOCK-000985,61,BROOKLYN,MISDEMEANOR,HARRASSMENT 2,2026-06-26T16:18:09,16,0,200000,MOCK_NYPD_V1
MOCK-000986,61,BROOKLYN,MISDEMEANOR,PETIT LARCENY,2026-06-26T18:42:48,18,0,200000,MOCK_NYPD_V1
MOCK-000987,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-06-27T05:21:03,5,1,200000,MOCK_NYPD_V1
MOCK-000988,61,BROOKLYN,MISDEMEANOR,MISDEMEANOR ASSAULT,2026-06-27T11:52:41,11,0,200000,MOCK_NYPD_V1
